選手ID,選手名,OVR,顔写真,所属クラブ,クラブID,クラブエンブレム,所属リーグ名
259107,A. Adorante,71,https://cdn.sofifa.net/players/259/107/26_240.png,Venezia,205.0,https://cdn.sofifa.net/teams/205/240.png,Serie B
241202,P. Daka,72,https://cdn.sofifa.net/players/241/202/26_240.png,Leicester City,95.0,https://cdn.sofifa.net/teams/95/240.png,Championship
70726,A. Hadj-Moussa,76,https://cdn.sofifa.net/players/070/726/26_240.png,Feyenoord,246.0,https://cdn.sofifa.net/teams/246/240.png,Eredivisie
270680,A. Pajaziti,65,https://cdn.sofifa.net/players/270/680/26_240.png,Hajduk Split,263.0,https://cdn.sofifa.net/teams/263/240.png,Hrvatska nogometna liga
237407,C. Durkin,66,https://cdn.sofifa.net/players/237/407/26_240.png,St. Louis CITY SC,113018.0,https://cdn.sofifa.net/teams/113018/240.png,Major League Soccer
269175,O. Tanner,67,https://cdn.sofifa.net/players/269/175/26_240.png,Cardiff City,1961.0,https://cdn.sofifa.net/teams/1961/240.png,League One
237442,Eric Curbelo,70,https://cdn.sofifa.net/players/237/442/26_240.png,Real Sporting de Gijón,459.0,https://cdn.sofifa.net/teams/459/240.png,La Liga 2
216467,J. Payne,65,https://cdn.sofifa.net/players/216/467/26_240.png,Colchester United,1935.0,https://cdn.sofifa.net/teams/1935/240.png,League Two
203415,J. Reeves,64,https://cdn.sofifa.net/players/203/415/26_240.png,AFC Wimbledon,112259.0,https://cdn.sofifa.net/teams/112259/240.png,League One
246169,Roberto López,69,https://cdn.sofifa.net/players/246/169/26_240.png,CD Leganés,100888.0,https://cdn.sofifa.net/teams/100888/240.png,La Liga 2
212382,P. Onuachu,74,https://cdn.sofifa.net/players/212/382/26_240.png,Trabzonspor,436.0,https://cdn.sofifa.net/teams/436/240.png,Süper Lig
252574,D. Živulić,68,https://cdn.sofifa.net/players/252/574/26_240.png,Oțelul Galați,110072.0,https://cdn.sofifa.net/teams/110072/240.png,Liga I
226220,M. Rodríguez,66,https://cdn.sofifa.net/players/226/220/26_240.png,Sporting Kansas City,696.0,https://cdn.sofifa.net/teams/696/240.png,Major League Soccer
261300,K. Phillips,66,https://cdn.sofifa.net/players/261/300/26_240.png,St. Mirren,100805.0,https://cdn.sofifa.net/teams/100805/240.png,Premiership
244672,L. Benedetti,67,https://cdn.sofifa.net/players/244/672/26_240.png,Sampdoria,1837.0,https://cdn.sofifa.net/teams/1837/240.png,Serie B
259268,K. Sène,69,https://cdn.sofifa.net/players/259/268/26_240.png,Middlesbrough,12.0,https://cdn.sofifa.net/teams/12/240.png,Championship
256725,Fábio Carvalho,74,https://cdn.sofifa.net/players/256/725/26_240.png,Brentford,1925.0,https://cdn.sofifa.net/teams/1925/240.png,Premier League
259543,K. Cabrera,71,https://cdn.sofifa.net/players/259/543/26_240.png,Vancouver Whitecaps FC,101112.0,https://cdn.sofifa.net/teams/101112/240.png,Major League Soccer
223710,V. Muriqi,79,https://cdn.sofifa.net/players/223/710/26_240.png,RCD Mallorca,453.0,https://cdn.sofifa.net/teams/453/240.png,La Liga
204275,L. Polworth,63,https://cdn.sofifa.net/players/204/275/26_240.png,Kilmarnock,82.0,https://cdn.sofifa.net/teams/82/240.png,Premiership
243200,S. Mulattieri,71,https://cdn.sofifa.net/players/243/200/26_240.png,RC Deportivo de La Coruña,242.0,https://cdn.sofifa.net/teams/242/240.png,La Liga 2
207886,A. Oggesen,64,https://cdn.sofifa.net/players/207/886/26_240.png,Sønderjyske Fodbold,1447.0,https://cdn.sofifa.net/teams/1447/240.png,Superliga
257326,N. Milanović,71,https://cdn.sofifa.net/players/257/326/26_240.png,Aberdeen,77.0,https://cdn.sofifa.net/teams/77/240.png,Premiership
185144,M. Coda,74,https://cdn.sofifa.net/players/185/144/26_240.png,Sampdoria,1837.0,https://cdn.sofifa.net/teams/1837/240.png,Serie B
266310,C. Zabala,69,https://cdn.sofifa.net/players/266/310/26_240.png,Independiente del Valle,112908.0,https://cdn.sofifa.net/teams/112908/240.png,Serie A
70996,J. Wright,67,https://cdn.sofifa.net/players/070/996/26_240.png,Norwich City,1792.0,https://cdn.sofifa.net/teams/1792/240.png,Championship
228716,Kevin,69,https://cdn.sofifa.net/players/228/716/26_240.png,Real Sporting de Gijón,459.0,https://cdn.sofifa.net/teams/459/240.png,La Liga 2
210548,L. Capezzi,65,https://cdn.sofifa.net/players/210/548/26_240.png,Carrarese,112493.0,https://cdn.sofifa.net/teams/112493/240.png,Serie B
246137,K. Ramsay,68,https://cdn.sofifa.net/players/246/137/26_240.png,Charlton Athletic,89.0,https://cdn.sofifa.net/teams/89/240.png,Championship
74413,H. Armstrong,67,https://cdn.sofifa.net/players/074/413/26_240.png,Preston North End,1801.0,https://cdn.sofifa.net/teams/1801/240.png,Championship
230836,E. Reitan,68,https://cdn.sofifa.net/players/230/836/26_240.png,Rosenborg BK,298.0,https://cdn.sofifa.net/teams/298/240.png,Eliteserien
219575,C. Bordacahar,73,https://cdn.sofifa.net/players/219/575/26_240.png,FBC Melgar,111334.0,https://cdn.sofifa.net/teams/111334/240.png,Liga 1
271297,Adriano Firmino,70,https://cdn.sofifa.net/players/271/297/26_240.png,Santa Clara,1438.0,https://cdn.sofifa.net/teams/1438/240.png,Primeira Liga
202716,Abdón Prats,73,https://cdn.sofifa.net/players/202/716/26_240.png,RCD Mallorca,453.0,https://cdn.sofifa.net/teams/453/240.png,La Liga
228077,Wang Qiuming,63,https://cdn.sofifa.net/players/228/077/26_240.png,Tianjin Jinmen Tiger,111774.0,https://cdn.sofifa.net/teams/111774/240.png,Super League
273905,A. Sosa,68,https://cdn.sofifa.net/players/273/905/26_240.png,Gimnasia y Esgrima La Plata,101084.0,https://cdn.sofifa.net/teams/101084/240.png,Liga Profesional de Fútbol
274934,D. Watson,66,https://cdn.sofifa.net/players/274/934/26_240.png,Kilmarnock,82.0,https://cdn.sofifa.net/teams/82/240.png,Premiership
233216,P. Tietz,75,https://cdn.sofifa.net/players/233/216/26_240.png,FC Augsburg,100409.0,https://cdn.sofifa.net/teams/100409/240.png,Bundesliga
257031,A. Kerouedan,65,https://cdn.sofifa.net/players/257/031/26_240.png,Grenoble Foot 38,1805.0,https://cdn.sofifa.net/teams/1805/240.png,Ligue 2
262416,Chiquinho,72,https://cdn.sofifa.net/players/262/416/26_240.png,Alverca,717.0,https://cdn.sofifa.net/teams/717/240.png,Primeira Liga
235026,O. Richards,72,https://cdn.sofifa.net/players/235/026/26_240.png,Rio Ave FC,744.0,https://cdn.sofifa.net/teams/744/240.png,Primeira Liga
205869,Jairo,70,https://cdn.sofifa.net/players/205/869/26_240.png,NorthEast United,113040.0,https://cdn.sofifa.net/teams/113040/240.png,Super League
201528,Kim Young Gwon,70,https://cdn.sofifa.net/players/201/528/26_240.png,Ulsan HD FC,1473.0,https://cdn.sofifa.net/teams/1473/240.png,K League 1
224057,A. Farías,65,https://cdn.sofifa.net/players/224/057/26_240.png,Universidad Católica,110975.0,https://cdn.sofifa.net/teams/110975/240.png,Primera Division
234333,M. Maolida,74,https://cdn.sofifa.net/players/234/333/26_240.png,Al Kholood,131735.0,https://cdn.sofifa.net/teams/131735/240.png,Pro League
217439,B. Kaltak,68,https://cdn.sofifa.net/players/217/439/26_240.png,Perth Glory,111399.0,https://cdn.sofifa.net/teams/111399/240.png,A-League Men
202855,Tan Long,67,https://cdn.sofifa.net/players/202/855/26_240.png,Changchun Yatai,111769.0,https://cdn.sofifa.net/teams/111769/240.png,Super League
226686,M. Christiansen,67,https://cdn.sofifa.net/players/226/686/26_240.png,TSV 1860 München,33.0,https://cdn.sofifa.net/teams/33/240.png,3. Liga
239498,B. Henning,66,https://cdn.sofifa.net/players/239/498/26_240.png,VfL Osnabrück,487.0,https://cdn.sofifa.net/teams/487/240.png,3. Liga
266386,J. Cedeño,66,https://cdn.sofifa.net/players/266/386/26_240.png,Academia Puerto Cabello,114611.0,https://cdn.sofifa.net/teams/114611/240.png,Primera Division
222104,T. Adarabioyo,78,https://cdn.sofifa.net/players/222/104/26_240.png,Chelsea,5.0,https://cdn.sofifa.net/teams/5/240.png,Premier League
273051,J. Domina,70,https://cdn.sofifa.net/players/273/051/26_240.png,Club Atlético Unión,111716.0,https://cdn.sofifa.net/teams/111716/240.png,Liga Profesional de Fútbol
234143,M. Mangraviti,68,https://cdn.sofifa.net/players/234/143/26_240.png,Cesena FC,110915.0,https://cdn.sofifa.net/teams/110915/240.png,Serie B
260267,D. Hoyos,66,https://cdn.sofifa.net/players/260/267/26_240.png,Nacional Potosí,112667.0,https://cdn.sofifa.net/teams/112667/240.png,División de Fútbol Profesional
252873,A. Andrade,69,https://cdn.sofifa.net/players/252/873/26_240.png,LASK Linz,252.0,https://cdn.sofifa.net/teams/252/240.png,Bundesliga
73162,Cristo Muñoz,65,https://cdn.sofifa.net/players/073/162/26_240.png,Lazio,46.0,https://cdn.sofifa.net/teams/46/240.png,Serie A
272857,S. Rodríguez,70,https://cdn.sofifa.net/players/272/857/26_240.png,Club Atlético Sarmiento,112713.0,https://cdn.sofifa.net/teams/112713/240.png,Liga Profesional de Fútbol
237024,L. Itter,69,https://cdn.sofifa.net/players/237/024/26_240.png,SpVgg Greuther Fürth,165.0,https://cdn.sofifa.net/teams/165/240.png,2. Bundesliga
230638,J. Vásquez,69,https://cdn.sofifa.net/players/230/638/26_240.png,Atlético Bucaramanga,112992.0,https://cdn.sofifa.net/teams/112992/240.png,Categoría Primera A
238062,B. Baningime,71,https://cdn.sofifa.net/players/238/062/26_240.png,Hearts,80.0,https://cdn.sofifa.net/teams/80/240.png,Premiership
251634,E. Florescu,64,https://cdn.sofifa.net/players/251/634/26_240.png,Unirea Slobozia,131459.0,https://cdn.sofifa.net/teams/131459/240.png,Liga I
258043,M. Stevanović,66,https://cdn.sofifa.net/players/258/043/26_240.png,FC St.Gallen 1879,898.0,https://cdn.sofifa.net/teams/898/240.png,Super League
234242,C. O'Keeffe,65,https://cdn.sofifa.net/players/234/242/26_240.png,Stockport County,1931.0,https://cdn.sofifa.net/teams/1931/240.png,League One
261637,F. Catarozzi,65,https://cdn.sofifa.net/players/261/637/26_240.png,Club Nacional de Football,111325.0,https://cdn.sofifa.net/teams/111325/240.png,Primera División
78349,J. Ito,65,https://cdn.sofifa.net/players/078/349/26_240.png,RAAL La Louvière,132231.0,https://cdn.sofifa.net/teams/132231/240.png,Pro League
222477,L. Reed,64,https://cdn.sofifa.net/players/222/477/26_240.png,Mansfield Town,1940.0,https://cdn.sofifa.net/teams/1940/240.png,League One
70670,T. Santamaría,68,https://cdn.sofifa.net/players/070/670/26_240.png,Independiente del Valle,112908.0,https://cdn.sofifa.net/teams/112908/240.png,Serie A
247310,R. Mudražija,64,https://cdn.sofifa.net/players/247/310/26_240.png,Dinamo Zagreb,211.0,https://cdn.sofifa.net/teams/211/240.png,Hrvatska nogometna liga
252943,Ramón Enríquez,64,https://cdn.sofifa.net/players/252/943/26_240.png,Málaga CF,573.0,https://cdn.sofifa.net/teams/573/240.png,La Liga 2
251411,K. Struski,69,https://cdn.sofifa.net/players/251/411/26_240.png,Raków Częstochowa,114326.0,https://cdn.sofifa.net/teams/114326/240.png,Ekstraklasa
242453,S. van den Berg,77,https://cdn.sofifa.net/players/242/453/26_240.png,Brentford,1925.0,https://cdn.sofifa.net/teams/1925/240.png,Premier League
259111,J. Fory,69,https://cdn.sofifa.net/players/259/111/26_240.png,Portland Timbers,111140.0,https://cdn.sofifa.net/teams/111140/240.png,Major League Soccer
259883,M. Méndez,69,https://cdn.sofifa.net/players/259/883/26_240.png,CA Banfield,110404.0,https://cdn.sofifa.net/teams/110404/240.png,Liga Profesional de Fútbol
244793,T. Chorý,75,https://cdn.sofifa.net/players/244/793/26_240.png,SK Slavia Praha,266.0,https://cdn.sofifa.net/teams/266/240.png,První liga
257338,R. Tesuri,70,https://cdn.sofifa.net/players/257/338/26_240.png,Atlético Tucumán,111708.0,https://cdn.sofifa.net/teams/111708/240.png,Liga Profesional de Fútbol
268095,R. Shein,66,https://cdn.sofifa.net/players/268/095/26_240.png,Fredrikstad FK,2041.0,https://cdn.sofifa.net/teams/2041/240.png,Eliteserien
268622,J. Belocian,70,https://cdn.sofifa.net/players/268/622/26_240.png,Bayer 04 Leverkusen,32.0,https://cdn.sofifa.net/teams/32/240.png,Bundesliga
242800,G. Tanner,70,https://cdn.sofifa.net/players/242/800/26_240.png,Bristol City,1919.0,https://cdn.sofifa.net/teams/1919/240.png,Championship
73350,Serginho,68,https://cdn.sofifa.net/players/073/350/26_240.png,Santa Clara,1438.0,https://cdn.sofifa.net/teams/1438/240.png,Primeira Liga
244870,J. Key,69,https://cdn.sofifa.net/players/244/870/26_240.png,Swansea City,1960.0,https://cdn.sofifa.net/teams/1960/240.png,Championship
267412,R. Örqvist,63,https://cdn.sofifa.net/players/267/412/26_240.png,IF Brommapojkarna,111705.0,https://cdn.sofifa.net/teams/111705/240.png,Allsvenskan
270507,L. Belardinelli,66,https://cdn.sofifa.net/players/270/507/26_240.png,Empoli,1746.0,https://cdn.sofifa.net/teams/1746/240.png,Serie B
201901,C. Winchester,63,https://cdn.sofifa.net/players/201/901/26_240.png,Derry City,445.0,https://cdn.sofifa.net/teams/445/240.png,Premier Division
254637,N. Netabay,65,https://cdn.sofifa.net/players/254/637/26_240.png,Degerfors IF,113892.0,https://cdn.sofifa.net/teams/113892/240.png,Allsvenskan
238510,T. Luvambo,65,https://cdn.sofifa.net/players/238/510/26_240.png,Le Mans FC,1739.0,https://cdn.sofifa.net/teams/1739/240.png,Ligue 2
259786,F. Vera,70,https://cdn.sofifa.net/players/259/786/26_240.png,Independiente,110093.0,https://cdn.sofifa.net/teams/110093/240.png,Liga Profesional de Fútbol
265447,C. Torrejón,68,https://cdn.sofifa.net/players/265/447/26_240.png,Cienciano,111011.0,https://cdn.sofifa.net/teams/111011/240.png,Liga 1
263657,Þ. Helgason,69,https://cdn.sofifa.net/players/263/657/26_240.png,Lecce,347.0,https://cdn.sofifa.net/teams/347/240.png,Serie A
251892,Beto,76,https://cdn.sofifa.net/players/251/892/26_240.png,Everton,7.0,https://cdn.sofifa.net/teams/7/240.png,Premier League
248821,S. Delos,68,https://cdn.sofifa.net/players/248/821/26_240.png,Grenoble Foot 38,1805.0,https://cdn.sofifa.net/teams/1805/240.png,Ligue 2
239881,Danilo,73,https://cdn.sofifa.net/players/239/881/26_240.png,Rangers FC,86.0,https://cdn.sofifa.net/teams/86/240.png,Premiership
275736,D. Kaygin,63,https://cdn.sofifa.net/players/275/736/26_240.png,FC Ingolstadt 04,111239.0,https://cdn.sofifa.net/teams/111239/240.png,3. Liga
229154,J. Kliment,72,https://cdn.sofifa.net/players/229/154/26_240.png,,,,
230978,T. Awoniyi,75,https://cdn.sofifa.net/players/230/978/26_240.png,Nottingham Forest,14.0,https://cdn.sofifa.net/teams/14/240.png,Premier League
275028,Arthur,71,https://cdn.sofifa.net/players/275/028/26_240.png,Bayer 04 Leverkusen,32.0,https://cdn.sofifa.net/teams/32/240.png,Bundesliga
221279,L. Kelly,64,https://cdn.sofifa.net/players/221/279/26_240.png,Milton Keynes Dons,1798.0,https://cdn.sofifa.net/teams/1798/240.png,League Two
275048,C. Talbi,73,https://cdn.sofifa.net/players/275/048/26_240.png,Sunderland,106.0,https://cdn.sofifa.net/teams/106/240.png,Premier League
277864,D. Kwakman,66,https://cdn.sofifa.net/players/277/864/26_240.png,AZ Alkmaar,1906.0,https://cdn.sofifa.net/teams/1906/240.png,Eredivisie
251519,J. Hugonet,71,https://cdn.sofifa.net/players/251/519/26_240.png,1. FC Magdeburg,110588.0,https://cdn.sofifa.net/teams/110588/240.png,2. Bundesliga
264325,M. Satriano,74,https://cdn.sofifa.net/players/264/325/26_240.png,Olympique Lyonnais,66.0,https://cdn.sofifa.net/teams/66/240.png,Ligue 1
258953,I. Niskanen,63,https://cdn.sofifa.net/players/258/953/26_240.png,Exeter City,143.0,https://cdn.sofifa.net/teams/143/240.png,League One
266636,A. Obert,70,https://cdn.sofifa.net/players/266/636/26_240.png,Cagliari,1842.0,https://cdn.sofifa.net/teams/1842/240.png,Serie A
229517,Toni Villa,67,https://cdn.sofifa.net/players/229/517/26_240.png,SD Eibar,467.0,https://cdn.sofifa.net/teams/467/240.png,La Liga 2
77727,G. Costantini,66,https://cdn.sofifa.net/players/077/727/26_240.png,River Plate,1876.0,https://cdn.sofifa.net/teams/1876/240.png,Liga Profesional de Fútbol
258465,Ž. Rogelj,67,https://cdn.sofifa.net/players/258/465/26_240.png,Wisła Płock,1569.0,https://cdn.sofifa.net/teams/1569/240.png,Ekstraklasa
72360,S. Baždar,69,https://cdn.sofifa.net/players/072/360/26_240.png,Real Zaragoza,244.0,https://cdn.sofifa.net/teams/244/240.png,La Liga 2
241588,Toni Moya,67,https://cdn.sofifa.net/players/241/588/26_240.png,Real Zaragoza,244.0,https://cdn.sofifa.net/teams/244/240.png,La Liga 2
269495,F. Buonanotte,75,https://cdn.sofifa.net/players/269/495/26_240.png,Chelsea,5.0,https://cdn.sofifa.net/teams/5/240.png,Premier League
233911,José Matos,68,https://cdn.sofifa.net/players/233/911/26_240.png,AD Ceuta FC,1894.0,https://cdn.sofifa.net/teams/1894/240.png,La Liga 2
236750,S. Sørli,67,https://cdn.sofifa.net/players/236/750/26_240.png,Sarpsborg 08 FF,112199.0,https://cdn.sofifa.net/teams/112199/240.png,Eliteserien
258526,S. Elisor,69,https://cdn.sofifa.net/players/258/526/26_240.png,Famalicão,112809.0,https://cdn.sofifa.net/teams/112809/240.png,Primeira Liga
254695,F. Ibarra,71,https://cdn.sofifa.net/players/254/695/26_240.png,Rosario Central,110580.0,https://cdn.sofifa.net/teams/110580/240.png,Liga Profesional de Fútbol
235247,S. Smith,68,https://cdn.sofifa.net/players/235/247/26_240.png,Wrexham,1947.0,https://cdn.sofifa.net/teams/1947/240.png,Championship
270579,W. Odobert,75,https://cdn.sofifa.net/players/270/579/26_240.png,Tottenham Hotspur,18.0,https://cdn.sofifa.net/teams/18/240.png,Premier League
242423,C. Wright,65,https://cdn.sofifa.net/players/242/423/26_240.png,Wigan Athletic,1917.0,https://cdn.sofifa.net/teams/1917/240.png,League One
246011,Víctor García,69,https://cdn.sofifa.net/players/246/011/26_240.png,Levante UD,1853.0,https://cdn.sofifa.net/teams/1853/240.png,La Liga
276998,Diogo Nascimento,68,https://cdn.sofifa.net/players/276/998/26_240.png,Olympiacos FC,280.0,https://cdn.sofifa.net/teams/280/240.png,Super League
188166,M. Phillips,67,https://cdn.sofifa.net/players/188/166/26_240.png,Oxford United,1951.0,https://cdn.sofifa.net/teams/1951/240.png,Championship
254220,L. Iberico,70,https://cdn.sofifa.net/players/254/220/26_240.png,Sporting Cristal,111013.0,https://cdn.sofifa.net/teams/111013/240.png,Liga 1
216627,K. Moore,72,https://cdn.sofifa.net/players/216/627/26_240.png,Wrexham,1947.0,https://cdn.sofifa.net/teams/1947/240.png,Championship
243283,M. Westergaard,67,https://cdn.sofifa.net/players/243/283/26_240.png,Wycombe Wanderers,1933.0,https://cdn.sofifa.net/teams/1933/240.png,League One
218746,José Pozo,68,https://cdn.sofifa.net/players/218/746/26_240.png,Pogoń Szczecin,110746.0,https://cdn.sofifa.net/teams/110746/240.png,Ekstraklasa
237185,J. Davies,60,https://cdn.sofifa.net/players/237/185/26_240.png,Fleetwood Town,112260.0,https://cdn.sofifa.net/teams/112260/240.png,League Two
242056,C. Timmins,63,https://cdn.sofifa.net/players/242/056/26_240.png,Perth Glory,111399.0,https://cdn.sofifa.net/teams/111399/240.png,A-League Men
278157,Á. Torres,66,https://cdn.sofifa.net/players/278/157/26_240.png,Dynamo Kyiv,101047.0,https://cdn.sofifa.net/teams/101047/240.png,Premier League
73887,L. Giménez,69,https://cdn.sofifa.net/players/073/887/26_240.png,Huracán,111711.0,https://cdn.sofifa.net/teams/111711/240.png,Liga Profesional de Fútbol
77233,L. Emërllahu,67,https://cdn.sofifa.net/players/077/233/26_240.png,CFR Cluj,110816.0,https://cdn.sofifa.net/teams/110816/240.png,Liga I
216755,Felipe Abner,69,https://cdn.sofifa.net/players/216/755/26_240.png,USL Dunkerque,111276.0,https://cdn.sofifa.net/teams/111276/240.png,Ligue 2
253108,M. Cham,75,https://cdn.sofifa.net/players/253/108/26_240.png,SK Slavia Praha,266.0,https://cdn.sofifa.net/teams/266/240.png,První liga
